Player Name,season,Team,Position,Age,Salary,fair_salary,residual_dollars,residual_pct,PTS,AST,TRB,WS,PER,VORP,IF_label,IF_score,LOF_label,LOF_score
Aaron Wiggins,2022-23,OKC,SG,24.0,1563518,2062807.037886737,-499289.0378867369,-0.004037758585473592,6.8,1.1,3.0,2.6,12.2,0.0,1,0.1112827724253509,1,-0.983304956860537
Jamal Shead,2024-25,TOR,PG,22.0,1862265,2362785.0484950114,-500520.0484950114,-0.003560190403839668,7.1,4.2,1.5,0.8,9.9,-0.8,1,0.02996722366232002,1,-1.0634949759174828
Josh Hart,2022-23,2TM,SF,27.0,12960000,13467410.338546844,-507410.3385468442,-0.00410343567625121,9.8,3.8,7.8,6.0,14.1,1.8,1,0.05078335147508517,1,-1.1897045516344995
DeAndre' Bembry,2019-20,ATL,SG,25.0,2603982,3122208.378478987,-518226.37847898714,-0.004748271747104519,5.8,1.9,3.5,0.2,9.6,-0.1,1,0.051717470268253685,1,-1.1731436006176108
Zach Collins,2023-24,SAS,C,26.0,7700000,8221337.732734811,-521337.73273481056,-0.00383277385649871,11.2,2.8,5.4,1.8,14.3,0.0,1,0.06365975112262567,1,-1.1016612785696318
Ochai Agbaji,2024-25,TOR,SG,24.0,4310280,4834591.604567266,-524311.6045672661,-0.0037294193285861213,10.4,1.5,3.8,3.1,12.0,0.5,1,0.11266356247066667,1,-0.971102985196655
Andre Jackson Jr.,2023-24,MIL,SG,22.0,1119563,1647916.8162531962,-528353.8162531962,-0.003884354741203168,2.2,0.9,2.0,1.0,8.5,-0.2,1,0.0569744358143397,1,-1.098331824317618
Jakob Poeltl,2019-20,SAS,C,24.0,3754886,4293568.055048763,-538682.0550487628,-0.0049356977739487135,5.6,1.8,5.7,4.0,19.1,1.3,1,0.04243538466258395,1,-1.0151059589204334
Anfernee Simons,2020-21,POR,SG,21.0,2252040,2792024.7676081965,-539984.7676081965,-0.0049476339344712884,7.8,1.4,2.2,1.8,12.3,0.3,1,0.09953748596867495,1,-0.9927959652860018
Semi Ojeleye,2020-21,BOS,PF,26.0,1752950,2295389.638824802,-542439.6388248019,-0.004970126798834542,4.6,0.7,2.6,1.2,8.3,-0.1,1,0.0636925854129829,1,-1.0079509059017993
Jaden Hardy,2023-24,DAL,SG,21.0,1719864,2265189.057875149,-545325.057875149,-0.004009124016697048,7.3,1.5,1.8,0.3,11.2,-0.5,1,0.06477547201610495,1,-1.0409721991563956
Pat Connaughton,2022-23,MIL,SF,30.0,5728393,6274070.102797589,-545677.1027975893,-0.004412899622316842,7.6,1.3,4.6,2.5,10.0,0.3,1,0.07537992487878958,1,-1.0331664921224057
Jordan Poole,2020-21,GSW,SG,21.0,2063280,2613855.085268777,-550575.0852687769,-0.005044668180949025,12.0,1.9,1.8,1.9,15.1,0.4,1,0.08502622282522077,1,-1.0178317103848016
Lauri Markkanen,2020-21,CHI,PF,23.0,6731508,7282789.767289991,-551281.7672899906,-0.005051143185724666,13.6,0.9,5.3,3.0,15.2,0.7,1,0.09466864757938531,1,-0.9992534934821844
Maxi Kleber,2021-22,DAL,PF,30.0,8975000,9531050.196233213,-556050.196233213,-0.00494644969695246,7.0,1.2,5.9,3.0,11.0,0.6,1,0.07430202807712777,1,-1.076871133828892
Kyrie Irving,2021-22,BRK,PG,29.0,35328700,35885274.1295044,-556574.1295043975,-0.004951110444467721,27.4,5.8,4.4,3.3,21.4,1.4,1,0.0011141755605188486,1,-1.1126159379223566
Grant Williams,2021-22,BOS,PF,23.0,2617800,3174791.1578153446,-556991.1578153446,-0.004954820198688283,7.8,1.0,3.6,5.1,11.2,0.8,1,0.07384774870523658,1,-1.0546054153623436
Jabari Smith Jr.,2023-24,HOU,PF,20.0,9326520,9884516.839338519,-557996.8393385187,-0.00410228449532439,13.7,1.6,8.1,5.6,13.8,1.0,1,0.06356702275617371,1,-1.0344662651279626
Monte Morris,2021-22,DEN,PG,26.0,8449074,9016053.466413317,-566979.4664133172,-0.005043673087100506,12.6,4.4,3.0,5.4,14.7,1.1,1,0.08025278768718602,1,-1.011033597302797
Lamar Stevens,2022-23,CLE,SF,25.0,1782621,2349692.1830040123,-567071.1830040123,-0.004585913897569951,5.3,0.5,3.3,1.9,9.5,-0.2,1,0.07199660028515881,1,-0.9769949541641371
Jaden McDaniels,2023-24,MIN,SF,23.0,3901399,4474165.634236618,-572766.634236618,-0.004210869161648704,10.5,1.4,3.1,3.4,9.4,-0.3,1,0.08804061053209328,1,-0.9673578415135745
Bryce McGowens,2022-23,CHO,SG,20.0,1075000,1648010.5101837157,-573010.5101837157,-0.0046339453332555555,5.3,1.2,2.0,0.1,7.2,-0.8,1,0.04799169491659738,1,-1.0454458843618062
Oso Ighodaro,2024-25,PHO,PF,22.0,1157153,1731557.0149747545,-574404.0149747545,-0.0040857257730016385,4.2,1.2,3.6,1.6,11.1,-0.2,1,0.08485532219150982,1,-1.0003681331603942
Jaime Jaquez Jr.,2024-25,MIA,SF,23.0,3685800,4266397.150757425,-580597.1507574255,-0.004129777440161506,8.6,2.5,4.4,2.3,14.3,0.4,1,0.0886308396543285,1,-1.0416654805620609
LeBron James,2019-20,LAL,PG,35.0,37436858,38019997.62767852,-583139.627678521,-0.005343042218054983,25.3,10.2,7.8,9.8,25.5,6.1,-1,-0.10708145814409809,1,-1.096003194058603
Chris Paul,2021-22,PHO,PG,36.0,30000000,30585382.269890454,-585382.2698904537,-0.005207378706304,14.7,10.8,4.4,9.4,20.8,4.0,-1,-0.06969965832421987,-1,-1.2531142888757807
Lonzo Ball,2019-20,NOP,PG,22.0,8719320,9313437.40700118,-594117.4070011806,-0.005443626598874665,11.8,7.0,6.1,2.4,13.1,1.3,1,0.026919036683744013,1,-1.0774833122430114
Miles Bridges,2020-21,CHO,PF,22.0,3934320,4535734.876415823,-601414.8764158227,-0.005510489979987383,12.7,2.2,6.0,4.2,14.7,1.1,1,0.09681721236553575,1,-0.9827116161600499
Chimezie Metu,2022-23,SAC,PF,25.0,1910680,2518568.718631817,-607888.718631817,-0.004916005973327541,4.9,0.6,3.0,2.1,17.3,0.3,1,0.06625016204535106,1,-1.0489792390499175
Maxi Kleber,2022-23,DAL,PF,31.0,9000000,9610032.19143345,-610032.1914334502,-0.004933340272802955,5.9,1.4,3.6,1.3,8.7,0.0,1,0.039169465360564315,1,-1.1360872988632031
Richaun Holmes,2021-22,SAC,C,28.0,10384500,10999292.325002683,-614792.3250026833,-0.005469001414438443,10.4,1.1,7.0,3.2,17.8,0.4,1,0.07408701124406258,1,-0.9981553898057329
Cade Cunningham,2021-22,DET,SG,20.0,10050120,10668480.992297562,-618360.9922975618,-0.005500747169370032,17.4,5.6,5.5,-0.5,13.1,0.2,-1,-0.014387400616097112,-1,-1.252637586338113
Mitchell Robinson,2019-20,NYK,C,21.0,1599712,2218081.7430321355,-618369.7430321355,-0.005665839683270437,9.7,0.6,7.0,6.8,23.5,1.8,-1,-0.023276375242952008,1,-1.0867992799574204
Ben McLemore,2019-20,HOU,SF,26.0,2028594,2647252.711625696,-618658.7116256962,-0.005668487370585451,10.1,0.8,2.2,3.3,11.8,0.6,1,0.08923374481806873,1,-0.9946404694696172
Joel Embiid,2020-21,PHI,C,26.0,29542010,30163758.144162666,-621748.144162666,-0.005696794430663954,28.5,2.8,10.6,8.8,30.3,3.8,-1,-0.07200110101864254,1,-1.1166215114225473
Damyean Dotson,2020-21,CLE,SG,26.0,2000000,2623271.1100902613,-623271.1100902613,-0.005710748672258209,6.7,2.0,2.0,0.0,8.1,-0.6,1,0.05676797355843349,1,-1.0402963285470854
Desmond Bane,2020-21,MEM,SG,22.0,1936440,2562364.959609843,-625924.9596098429,-0.005735064683982435,9.2,1.7,3.1,2.9,12.2,0.5,1,0.1177740440142025,1,-0.9858109792520681
Gradey Dick,2024-25,TOR,SG,21.0,4763760,5394993.9396988,-631233.9396988004,-0.004489956039625008,14.4,1.8,3.6,1.4,10.9,-0.5,1,0.09868460111747418,1,-0.9993896624642993
Mychal Mulder,2020-21,GSW,PG,26.0,1517981,2151186.4323000764,-633205.4323000764,-0.0058017723318680246,5.6,0.4,1.0,1.2,10.8,0.0,1,0.05044993139727871,-1,-1.1918454552265536
Christian Koloko,2022-23,TOR,C,22.0,1500000,2137674.9927690085,-637674.9927690085,-0.005156888057652409,3.1,0.5,2.9,1.7,11.4,-0.3,1,0.02015223505303071,-1,-1.2610864785064155
Devin Vassell,2021-22,SAS,SF,21.0,4235160,4875886.090117717,-640726.0901177172,-0.00569970012736596,12.3,1.9,4.3,3.3,13.3,0.7,1,0.08759832311384619,1,-0.9989206875850621
Mo Bamba,2021-22,ORL,C,23.0,7568743,8212738.260326478,-643995.2603264777,-0.005728781649318393,10.6,1.2,8.1,4.5,16.5,1.2,1,0.05823700505753954,1,-0.9895221667033025
Nick Smith Jr.,2023-24,CHO,SG,19.0,2463960,3108613.9307612665,-644653.9307612665,-0.004739370617487495,5.9,1.2,1.4,-0.5,8.1,-0.7,1,0.033995671832633634,1,-1.0719960879764987
Lamar Stevens,2021-22,CLE,PF,24.0,1517981,2177589.2273169295,-659608.2273169295,-0.00586766975035965,6.1,0.7,2.6,1.6,11.3,-0.2,1,0.10314453124732847,1,-0.9679942012728185
T.J. McConnell,2022-23,IND,PG,30.0,8100000,8762757.224626657,-662757.2246266566,-0.005359728475408651,8.7,5.3,3.1,3.1,16.8,1.0,1,0.0374440399739957,1,-1.1185631788883499
Shake Milton,2022-23,PHI,SG,26.0,1977718,2648323.858306443,-670605.8583064429,-0.0054232005038732205,8.4,3.2,2.5,2.9,12.7,0.0,1,0.0922728843461394,1,-1.1793073849289644
Jimmy Butler,2022-23,MIA,PF,33.0,37653300,38324806.57051005,-671506.5705100521,-0.005430484578141215,22.9,5.3,5.9,12.3,27.6,5.8,-1,-0.06506823592340905,-1,-1.2577706549422398
Jusuf Nurkić,2022-23,POR,C,28.0,15625000,16297634.387707531,-672634.3877075315,-0.005439605254195401,13.3,2.9,9.1,2.7,17.3,0.7,1,0.05830348732749341,1,-1.0275380635510865
Jaylen Nowell,2022-23,MIN,SG,23.0,1930681,2606585.5666432595,-675904.5666432595,-0.005466051244537296,10.8,2.0,2.6,1.2,13.7,-0.2,1,0.09641193019679134,1,-1.005574758914211
Jordan McLaughlin,2023-24,MIN,PG,27.0,2320000,2998376.579498481,-678376.579498481,-0.0049872929878363,3.5,2.0,1.3,2.5,15.5,1.0,1,0.019419806307877374,-1,-1.2384706018916272
Nikola Vučević,2019-20,ORL,C,29.0,28000000,28678631.340423927,-678631.3404239267,-0.0062179891920828845,19.6,3.6,10.9,6.4,21.9,3.1,1,0.009953531072034338,1,-1.0341745509194917
Antonio Reeves,2024-25,NOP,SG,24.0,1157153,1836246.182118173,-679093.182118173,-0.004830377998962734,6.9,0.9,1.4,0.4,11.7,-0.2,1,0.08360819318537621,1,-0.9887071074031233
Andrew Wiggins,2024-25,2TM,SF,29.0,26276786,26956164.6448059,-679378.6448059008,-0.004832408490098,18.0,2.6,4.5,4.0,16.4,1.4,1,0.08099245297128976,1,-1.006582162109679
Day'Ron Sharpe,2024-25,BRK,C,23.0,3989122,4670553.405970835,-681431.4059708351,-0.004847009744578735,7.9,1.8,6.6,2.7,19.7,0.7,1,0.07186941116012874,1,-1.0409859848493146
Zeke Nnaji,2022-23,DEN,PF,22.0,2498760,3183645.861527757,-684885.8615277568,-0.005538683122621461,5.2,0.3,2.6,1.6,12.5,-0.3,1,0.07367472761727523,1,-1.0236592308915322
Isaiah Stewart,2023-24,DET,PF,22.0,5266713,5952843.641549093,-686130.6415490927,-0.005044299347520549,10.9,1.6,6.6,1.7,11.3,-0.1,1,0.06553191568370503,1,-1.090189159149804
Nikola Jokić,2020-21,DEN,C,25.0,29542010,30230870.348221913,-688860.348221913,-0.0063117129212196255,26.4,8.3,10.8,15.6,31.3,8.8,-1,-0.10587387143534466,1,-1.0838468576069515
Jalen Suggs,2024-25,ORL,PG,23.0,9188385,9878757.103206756,-690372.1032067556,-0.004910604768591592,16.2,3.7,4.0,1.1,14.4,0.6,1,0.01858370757820743,-1,-1.2311913963516035
Kyrie Irving,2019-20,BRK,PG,27.0,31742000,32433363.68407167,-691363.6840716712,-0.0063346498448934585,27.4,6.4,5.2,2.9,26.2,1.6,-1,-0.020304514040508814,-1,-1.25322594373768
JaVale McGee,2020-21,2TM,C,33.0,4200000,4892235.990552072,-692235.9905520724,-0.006342642390984726,7.3,0.8,5.2,1.0,17.0,-0.1,1,0.002843414950531531,-1,-1.267212132643516
DeMar DeRozan,2019-20,SAS,SF,30.0,27739975,28432585.131995417,-692610.1319954172,-0.00634607047824276,22.1,5.6,5.5,7.3,21.6,2.3,1,0.02842274401073569,1,-1.0121242547488383
Maxi Kleber,2020-21,DAL,PF,29.0,8325000,9020366.208224166,-695366.2082241662,-0.006371323146638866,7.1,1.4,5.2,2.9,10.6,0.7,1,0.0691456912717675,1,-1.0197376152103828
Royce O'Neale,2023-24,2TM,SF,30.0,9500000,10196230.128621608,-696230.128621608,-0.0051185488168856985,7.7,2.8,4.8,3.4,11.1,1.0,1,0.0795352640443806,1,-1.041077684976692
Damyean Dotson,2019-20,NYK,SG,25.0,1618520,2319340.104580226,-700820.1045802259,-0.006421294709366192,6.7,1.2,1.9,0.9,10.9,0.1,1,0.09692304361217058,1,-0.9817183215603775
Robin Lopez,2021-22,ORL,C,33.0,5000000,5701548.302800956,-701548.3028009562,-0.006240755624752757,7.1,1.5,3.5,0.8,13.7,-0.3,1,0.03417505455809372,1,-1.1134708585073014
Tyus Jones,2023-24,WAS,PG,27.0,14000000,14701852.616094317,-701852.6160943173,-0.005159884253860186,12.0,7.3,2.7,4.5,16.5,1.3,1,0.061459134696104145,1,-1.0705403248510799
Pelle Larsson,2024-25,MIA,SG,23.0,1157143,1860048.9252182473,-702905.9252182473,-0.004999757626669753,4.6,1.2,1.7,1.4,10.2,-0.2,1,0.08876554926844876,1,-0.986434863607682
Jeff Green,2021-22,DEN,PF,35.0,4500000,5203220.832613241,-703220.8326132409,-0.006255633930055342,10.3,1.3,3.1,3.9,12.5,-0.2,1,0.05027560714858603,1,-1.0568768329852278
Kyrie Irving,2024-25,DAL,SG,32.0,41000000,41710326.90597282,-710326.9059728235,-0.005052542933769777,24.7,4.6,4.8,4.6,19.9,2.5,1,0.026857112757807056,1,-1.0651007892950752
Paolo Banchero,2024-25,ORL,PF,22.0,12160800,12874891.534461932,-714091.5344619323,-0.005079320670768009,25.9,4.8,7.5,3.5,20.0,2.2,1,0.004210170472334518,1,-1.0486108494175295
Tre Mann,2021-22,OKC,PG,20.0,2901240,3619181.1949258135,-717941.1949258135,-0.006386581697349205,10.4,1.5,2.9,0.1,10.2,-0.8,1,0.07050981231458486,1,-1.0102855128334691
Keyonte George,2023-24,UTA,PG,20.0,3889800,4609186.437421022,-719386.437421022,-0.005288789506186706,13.0,4.4,2.8,-0.3,10.4,-1.2,1,0.02099769188773848,1,-1.0976189258636322
Ricky Rubio,2022-23,CLE,PG,32.0,5853659,6576490.103568578,-722831.1035685781,-0.005845546913336122,5.2,3.5,2.1,0.7,10.4,-0.1,1,0.02691713210284874,1,-1.1223748533076794
Trey Murphy III,2022-23,NOP,SF,22.0,3206640,3932051.4734575003,-725411.4734575003,-0.005866414406675836,14.5,1.4,3.6,7.6,15.2,2.3,1,0.05166835557463012,1,-1.1827802815531734
Darius Garland,2022-23,CLE,PG,23.0,8920795,9647447.990339499,-726652.990339499,-0.005876454573931489,21.6,7.8,2.7,7.6,18.8,2.7,1,0.011655410224991392,1,-0.9992366718012191
Kris Murray,2023-24,POR,SF,23.0,2847480,3574258.1421164004,-726778.1421164004,-0.0053431318849030685,6.1,1.3,3.6,0.7,9.0,-0.6,1,0.07280758219434103,1,-0.9986546470375008
Day'Ron Sharpe,2022-23,BRK,C,21.0,2109480,2840233.9792062882,-730753.9792062882,-0.005909619337724218,4.7,0.8,4.2,1.6,17.8,0.0,1,0.05103319058761929,1,-1.0154713645515323
Frank Jackson,2021-22,DET,PG,23.0,3000000,3731429.6978320736,-731429.6978320736,-0.006506571226289195,10.6,1.0,1.6,0.7,10.6,-0.4,1,0.08091858010787989,1,-1.071109237075829
Terence Davis,2020-21,2TM,SG,23.0,1517981,2251423.9450361067,-733442.9450361067,-0.0067202029048571265,8.7,1.4,2.5,0.8,12.7,0.1,1,0.1090753874686865,1,-0.9856674433652456
Malik Beasley,2019-20,2TM,SG,23.0,2731714,3465314.982981942,-733600.9829819421,-0.006721650934413983,11.2,1.4,2.7,1.2,12.7,0.0,1,0.10464617370730778,1,-0.9610137109597418
Cole Anthony,2020-21,ORL,PG,20.0,3285120,4021879.618123111,-736759.6181231108,-0.006750592066365319,12.9,4.1,4.7,0.0,12.1,-0.4,1,0.048107293239030735,1,-1.082142373328883
Frank Ntilikina,2022-23,DAL,SG,24.0,2036318,2779128.1210853225,-742810.1210853225,-0.006007117553558872,2.9,1.2,1.3,-0.1,5.2,-0.7,1,0.018118992810329027,1,-1.1085764939955949
Lindy Waters III,2022-23,OKC,SG,25.0,1927896,2675013.336446546,-747117.336446546,-0.006041950074372618,5.2,0.7,1.8,1.1,11.8,0.3,1,0.06086938216125465,1,-1.0871807601122119
Josh Giddey,2021-22,OKC,SF,19.0,5988000,6742313.143480885,-754313.1434808848,-0.006710135245439931,12.5,6.4,7.8,0.4,13.3,0.5,-1,-0.006718327508071775,-1,-1.4403010305988082
Josh Richardson,2020-21,DAL,SG,27.0,10865952,11627695.730164113,-761743.7301641125,-0.006979510080301551,12.1,2.6,3.3,2.4,11.9,0.1,1,0.1168470379661124,1,-0.9956356277942262
Jarred Vanderbilt,2020-21,MIN,PF,21.0,1663361,2430139.721593445,-766778.7215934452,-0.00702564340840613,5.4,1.2,5.8,3.1,16.2,0.5,1,0.05374799277303388,1,-1.1400172410632576
Ricky Rubio,2019-20,PHO,PG,29.0,16200000,16967027.336674154,-767027.3366741538,-0.007027921354903377,13.0,8.8,4.7,4.9,16.5,1.5,1,0.022544375083463686,1,-1.0527984628601401
Jaylen Brown,2020-21,BOS,SG,24.0,23735118,24502559.380414166,-767441.3804141656,-0.007031715048691267,24.7,3.4,6.0,4.8,19.9,2.3,1,0.034497475233172814,1,-1.0077169069902123
Aleksej Pokusevski,2021-22,OKC,PF,20.0,3113160,3881737.2591248704,-768577.2591248704,-0.006837024384194763,7.6,2.1,5.2,0.4,12.0,-0.2,1,0.06842263912289548,1,-1.0449144322119364
CJ Elleby,2021-22,POR,SF,21.0,1517981,2287868.5917076017,-769887.5917076017,-0.006848680695532601,5.8,1.5,3.9,0.4,9.2,-1.0,1,0.05841913382170394,1,-0.9913797869240598
Landry Shamet,2020-21,BRK,SG,23.0,2090040,2860756.1380539197,-770716.1380539197,-0.007061720158089788,9.3,1.6,1.8,1.8,10.3,-0.2,1,0.10630354920623175,1,-0.9795321820132733
Aaron Holiday,2022-23,ATL,PG,26.0,1836090,2610987.8119803625,-774897.8119803625,-0.006266611232706826,3.9,1.4,1.2,0.9,9.4,0.0,1,0.07743475391869187,1,-0.992242457878685
Brice Sensabaugh,2023-24,UTA,SF,20.0,2448600,3225116.566849934,-776516.5668499339,-0.005708799132854003,7.5,1.7,3.2,-0.3,8.6,-0.5,1,0.03322785576464088,1,-1.1557625136070662
Brandin Podziemski,2023-24,GSW,SG,20.0,3352440,4131224.0358680827,-778784.0358680827,-0.005725469125120994,9.2,3.7,5.8,4.1,13.0,0.9,1,0.08486532610752495,-1,-1.1921269996273651
Skal Labissière,2019-20,POR,C,23.0,2338847,3122558.335460746,-783711.3354607462,-0.0071807892199078835,5.8,1.3,5.1,1.4,15.4,0.1,1,0.05616076042384366,1,-1.0357639784217332
Victor Wembanyama,2023-24,SAS,C,20.0,12160680,12944871.058789097,-784191.0587890968,-0.005765220508517785,21.4,3.9,10.6,3.7,23.1,3.8,-1,-0.09548029809151548,-1,-1.6710924349681489
Jaylen Nowell,2020-21,MIN,SG,21.0,1517981,2303095.3289577872,-785114.3289577872,-0.0071936442088857185,9.0,1.5,2.3,0.7,12.3,-0.2,1,0.09669467195445125,1,-0.9726676558233704
Payton Pritchard,2020-21,BOS,SG,23.0,2193480,2981525.1040596496,-788045.1040596496,-0.007220497563309964,7.7,1.8,2.4,2.5,12.4,0.4,1,0.11453209117916646,1,-0.9684751253696395
Ish Smith,2020-21,WAS,PG,32.0,6000000,6790315.295740988,-790315.2957409881,-0.007241298293393698,6.7,3.9,3.4,1.1,11.6,0.1,1,0.057939872187952324,1,-1.0677732914975784
Isaiah Joe,2023-24,OKC,SG,24.0,1997238,2791381.2014514524,-794143.2014514524,-0.005838386730368492,8.2,1.3,2.3,3.5,13.4,1.0,1,0.09704080555504707,1,-1.0034678562832406
Jaren Jackson Jr.,2021-22,MEM,PF,22.0,9180560,9975012.960695187,-794452.9606951866,-0.00706720658187758,16.3,1.1,5.8,5.4,17.0,1.0,1,0.00581444586132962,-1,-1.3669493632381493
Donovan Mitchell,2023-24,CLE,SG,27.0,33162030,33960406.02831408,-798376.0283140764,-0.005869505652171897,26.6,6.1,5.1,6.4,22.1,3.9,-1,-0.021350130591418548,1,-1.0924748391215668
Dean Wade,2023-24,CLE,PF,27.0,5709877,6513196.189997192,-803319.1899971915,-0.005905846817750138,5.4,0.8,4.0,2.5,10.2,0.6,1,0.07372463139529861,1,-0.9819196076054618
Jonas Valančiūnas,2023-24,NOP,C,31.0,15435000,16240183.027578598,-805183.0275785979,-0.0059195493900103535,12.2,2.1,8.8,7.1,19.8,1.6,1,0.04241718711774395,1,-1.029617597663767
Norman Powell,2022-23,LAC,SG,29.0,16758621,17565153.180053692,-806532.1800536923,-0.006522438882808568,17.0,1.8,2.9,3.5,17.1,0.9,1,0.0829744800169267,1,-1.060488124717185
Dalton Knecht,2024-25,LAL,SF,23.0,3819120,4631520.179204324,-812400.1792043243,-0.005778588351810429,9.1,0.8,2.8,2.7,12.7,0.1,1,0.07181522868462609,1,-1.0202667448043459
Keita Bates-Diop,2021-22,SAS,SF,26.0,1729217,2541884.549339408,-812667.549339408,-0.00722923790043418,5.7,0.7,3.9,1.6,12.4,-0.1,1,0.09621566900599532,1,-0.9784427394544645
P.J. Washington,2019-20,CHO,PF,21.0,3831840,4645003.022414237,-813163.0224142373,-0.007450641583417968,12.2,2.1,5.4,2.0,12.4,0.2,1,0.10498497025184006,1,-0.9935005396343589
Nikola Jović,2023-24,MIA,PF,20.0,2352000,3165490.4917284506,-813490.4917284506,-0.005980624254552241,7.7,2.0,4.2,1.9,12.8,0.5,1,0.09908129565958868,1,-1.0065602842705768
Miles McBride,2024-25,NYK,SG,24.0,4710144,5524271.189909172,-814127.1899091722,-0.0057908725489314306,9.5,2.9,2.5,3.2,12.6,0.8,1,0.10094686586186319,1,-1.0461319144182168
Théo Maledon,2021-22,OKC,PG,20.0,2000000,2818492.906606751,-818492.906606751,-0.007281058467866558,7.1,2.2,2.6,0.3,10.6,-0.6,1,0.07416575247563306,1,-0.9958452064901946
Wesley Matthews,2022-23,MIL,SF,36.0,1836090,2657575.3661939176,-821485.3661939176,-0.00664336554279178,3.4,0.7,2.2,1.2,7.0,-0.1,1,0.003410557024366323,-1,-1.2005058769348598
Duane Washington Jr.,2021-22,IND,PG,21.0,950000,1774141.8139914237,-824141.8139914237,-0.007331309391992311,9.9,1.8,1.7,0.0,10.2,-0.7,1,0.05979956745421772,1,-1.0222236374714337
Donte DiVincenzo,2019-20,MIL,SG,23.0,2905800,3733576.2968229298,-827776.2968229298,-0.0075845363461877376,9.2,2.3,4.8,4.3,14.1,1.3,1,0.08612596356554081,1,-1.0719363331975376
Jabari Smith Jr.,2022-23,HOU,PF,19.0,8882640,9710464.172041334,-827824.1720413342,-0.006694627568972822,12.8,1.3,7.2,1.9,11.2,-1.1,1,0.04235629632572052,1,-1.1167623493130767
Luke Kornet,2023-24,BOS,C,28.0,2413304,3242631.6929873433,-829327.6929873433,-0.006097056285333465,5.3,1.1,4.1,5.1,19.8,1.3,1,0.019335346602249726,1,-1.1419177916025318
Wes Iwundu,2020-21,2TM,SF,26.0,1678854,2510338.2426374597,-831484.2426374597,-0.007618510561090889,2.4,0.4,2.2,0.0,4.3,-0.6,-1,-0.00721822049925247,1,-1.1440903713761381
Trayce Jackson-Davis,2023-24,GSW,PF,23.0,1119563,1951655.8164398705,-832092.8164398705,-0.0061173849364426856,7.9,1.2,5.0,4.8,21.6,1.4,1,0.03495943242869509,-1,-1.2060506393519526
Eric Paschall,2020-21,GSW,PF,24.0,1517981,2351754.155148646,-833773.1551486459,-0.007639482821592868,9.5,1.3,3.2,0.9,13.4,-0.1,1,0.07874920070907526,1,-1.0449636533704674
Jaylin Williams,2023-24,OKC,C,21.0,2000000,2837068.0303285485,-837068.0303285485,-0.006153961743617152,4.0,1.6,3.4,2.4,12.7,0.7,1,0.0697042231643924,1,-1.0751187460892508
Jalen McDaniels,2020-21,CHO,SF,23.0,1517981,2356161.1070607733,-838180.1070607733,-0.007679861710287459,7.4,1.1,3.6,1.2,11.4,-0.3,1,0.10044885421263061,1,-0.9844519891100221
Bruno Fernando,2023-24,ATL,C,25.0,2581522,3421826.757588182,-840304.7575881821,-0.0061777575344114655,6.3,1.0,4.3,1.5,15.2,-0.1,1,0.08681651675978269,1,-0.9814685861242751
KJ Martin,2021-22,HOU,SF,21.0,1517981,2360887.096315515,-842906.0963155152,-0.007498230614652225,8.8,1.3,3.8,2.9,14.3,0.4,1,0.09547039108129401,1,-1.0279476804448706
Daniel Gafford,2019-20,CHI,C,21.0,898310,1742676.0991426043,-844366.0991426043,-0.007736541131964489,5.1,0.5,2.5,1.9,16.2,0.1,1,0.030434181560650975,1,-1.176606097052668
Danilo Gallinari,2019-20,OKC,PF,31.0,22615559,23460478.076030847,-844919.0760308467,-0.007741607806769718,18.7,1.9,5.2,6.3,19.5,2.4,1,0.05697542919373988,1,-1.0610695364236284
Julian Strawther,2023-24,DEN,SF,21.0,2431080,3276339.273544885,-845259.2735448852,-0.006214182174406051,4.5,0.9,1.2,0.2,8.2,-0.6,1,0.026264850420347985,1,-1.0577009467340672
Tony Bradley,2021-22,CHI,C,24.0,1669178,2519493.8843986182,-850315.8843986182,-0.007564145786099756,3.0,0.5,3.4,1.3,14.9,0.0,1,0.04634857128092629,1,-0.9984548444397296
Aaron Nesmith,2022-23,IND,SF,23.0,3804360,4660880.652208986,-856520.6522089858,-0.006926696471707461,10.1,1.3,3.8,2.0,10.5,-0.4,1,0.10188085742084946,1,-0.9696107879882678
Jake LaRavia,2023-24,MEM,PF,22.0,3199920,4057065.4175066357,-857145.4175066357,-0.006301566798557836,10.8,1.7,3.7,1.0,12.6,-0.1,1,0.093178774172813,1,-1.0109122881939103
